index,1,2,3,id,group
415,0.9959,-0.1063,0.0474,5Q0Z_Aa_6_-100,5
416,0.985,0.0909,-0.0586,5Q0Z_Ac_6_-100,1
417,0.9425,0.0439,0.0596,5Q0Z_Cc_3_000,9
418,0.9805,-0.0995,0.0914,5Q10_Aa_2_00-1,3
419,1.0104,0.0368,-0.0322,5Q10_Aa_3_00-1,18
420,1.0025,0.0224,0.0868,5Q10_Aa_4_10-1,11
421,1.0025,0.0224,0.0868,5Q10_Aa_5_110,11
422,1.0076,0.0274,-0.0326,5Q10_Aa_6_110,16
423,0.9799,-0.1051,0.0924,5Q11_Aa_2_00-1,3
424,1.0099,0.0314,-0.0344,5Q11_Aa_3_00-1,18
425,1.0031,0.0311,0.092,5Q11_Aa_4_11-1,11
426,1.0031,0.0311,0.092,5Q11_Aa_5_010,11
427,1.0052,0.0051,-0.0512,5Q11_Aa_6_010,16
428,1.0104,0.0368,-0.0322,5Q12_Aa_2_110,18
429,0.9803,-0.099,0.0913,5Q12_Aa_3_-100,3
430,1.0001,-0.0088,0.0468,5Q12_Aa_4_11-1,11
431,1.0001,-0.0088,0.0468,5Q12_Aa_5_010,11
432,1.0122,0.0659,0.0028,5Q12_Aa_6_010,1
433,1.0043,-0.0326,-0.0167,5Q13_Ac_1_000,5
434,0.999,-0.053,0.0131,5Q13_Ac_1_011,13
435,1.0006,0.0134,0.0202,5Q13_Aa_2_101,2
436,0.9409,0.0597,0.0798,5Q13_Ac_2_001,9
437,1.0007,-0.0209,0.0503,5Q13_Cc_2_100,2
438,0.9961,-0.1239,-0.2219,5Q14_Ac_1_000,18
439,0.9413,0.0041,-0.0176,5Q14_Ac_2_010,20
440,0.9977,-0.0874,0.0297,5Q14_Aa_6_-100,5
441,0.9846,0.0902,-0.0595,5Q14_Ac_6_-100,1
442,0.9359,0.0455,0.0674,5Q14_Cc_3_000,16
443,0.9973,-0.114,-0.2114,5Q15_Ac_1_000,18
444,0.9429,0.0208,-0.024,5Q15_Ac_2_001,20
445,0.9965,-0.1028,0.0433,5Q15_Aa_6_001,5
446,0.985,0.0909,-0.0586,5Q15_Ac_6_001,1
447,0.9359,0.0455,0.0674,5Q15_Cc_3_101,16
448,0.9964,-0.1223,-0.2216,5Q16_Ac_1_000,18
449,0.9416,0.0127,-0.0213,5Q16_Ac_2_001,20
450,0.9949,-0.1119,0.0384,5Q16_Aa_6_001,5
451,0.985,0.0909,-0.0586,5Q16_Ac_6_001,1
452,0.9359,0.0455,0.0674,5Q16_Cc_3_101,16
453,1.0104,0.0368,-0.0322,5Q17_Aa_2_110,18
454,0.98,-0.1052,0.0954,5Q17_Aa_3_-100,3
455,1.0016,0.0373,0.0688,5Q17_Aa_4_11-1,11
456,1.0016,0.0373,0.0688,5Q17_Aa_5_010,11
457,1.0076,0.0274,-0.0326,5Q17_Aa_6_010,16
458,0.9949,-0.1317,-0.2223,5Q18_Ac_1_000,18
459,0.9417,0.0203,-0.0277,5Q18_Ac_2_010,20
460,0.996,-0.1052,0.0461,5Q18_Aa_6_-100,5
461,0.9811,0.1078,-0.0624,5Q18_Ac_6_-100,1
462,0.9359,0.0455,0.0674,5Q18_Cc_3_000,16
463,0.9967,-0.1209,-0.2128,5Q19_Ac_1_000,18
464,0.9429,0.009,-0.0179,5Q19_Ac_2_010,20
465,0.9968,-0.0995,0.0443,5Q19_Aa_6_-100,5
466,0.9833,0.1139,-0.0723,5Q19_Ac_6_-100,1
467,0.938,0.03,0.0477,5Q19_Cc_3_000,9
468,0.9943,-0.1346,-0.239,5Q1A_Ac_1_000,18
469,0.9411,0.0236,-0.0237,5Q1A_Ac_2_010,20
470,0.9958,-0.1085,0.0369,5Q1A_Aa_6_-100,5
471,0.9811,0.1078,-0.0624,5Q1A_Ac_6_-100,1
472,0.9359,0.0455,0.0674,5Q1A_Cc_3_000,16
473,0.9949,-0.1317,-0.2223,5Q1B_Ac_1_000,18
474,0.9414,0.023,-0.023,5Q1B_Ac_2_010,20
475,0.9961,-0.1049,0.0383,5Q1B_Aa_6_-100,5
476,0.979,0.1021,-0.0554,5Q1B_Ac_6_-100,1
477,0.938,0.03,0.0477,5Q1B_Cc_3_000,9
478,0.9943,-0.1346,-0.239,5Q1C_Ac_1_000,18
479,0.9412,0.0211,-0.0214,5Q1C_Ac_2_010,20
480,0.9958,-0.1109,0.0371,5Q1C_Aa_6_-100,5
481,0.985,0.0909,-0.0586,5Q1C_Ac_6_-100,1
482,0.9359,0.0455,0.0674,5Q1C_Cc_3_000,16
483,0.9973,-0.114,-0.2114,5Q1D_Ac_1_000,18
484,0.9428,0.0214,-0.0251,5Q1D_Ac_2_010,20
485,0.9966,-0.1052,0.0435,5Q1D_Aa_6_-100,5
486,0.985,0.0909,-0.0586,5Q1D_Ac_6_-100,1
487,0.9359,0.0455,0.0674,5Q1D_Cc_3_000,16
488,0.9802,-0.104,0.0945,5Q1E_Aa_2_00-1,3
489,0.9802,-0.104,0.0945,5Q1E_Aa_3_000,3
490,1.0018,0.0367,0.0679,5Q1E_Aa_4_10-1,11
491,1.0018,0.0367,0.0679,5Q1E_Aa_5_110,11
492,1.0076,0.0274,-0.0326,5Q1E_Aa_6_100,16
493,0.9967,-0.119,-0.2178,5Q1F_Ac_1_000,18
494,0.9428,0.0176,-0.0211,5Q1F_Ac_2_010,20
495,0.9958,-0.1109,0.0371,5Q1F_Aa_6_-100,5
496,0.985,0.0879,-0.0555,5Q1F_Ac_6_-100,1
497,0.9373,0.0604,0.0812,5Q1F_Cc_3_000,16
498,0.9509,0.1282,0.001,5Q1G_Aa_3_100,10
499,0.9781,0.0738,-0.0963,5Q1G_Aa_6_-100,20
500,1.0099,0.0656,0.0314,5Q1H_Ac_1_100,11
501,0.9947,-0.1297,-0.2318,5Q1H_Ac_1_000,18
502,0.9946,-0.1229,0.0343,5Q1H_Ae_1_00-1,5
503,0.9944,-0.1243,0.0333,5Q1H_Ae_1_100,5
504,0.985,0.0909,-0.0586,5Q1H_Ag_1_100,1
505,0.9389,0.0179,-0.0184,5Q1H_Ag_1_000,20
506,0.985,0.0879,-0.0555,5Q1H_Ce_1_00-1,1
507,0.9402,0.0075,-0.0116,5Q1H_Ce_1_000,20
508,0.9455,0.0547,0.0844,5Q1H_Cg_2_101,9
509,1.0095,0.0625,0.0296,5Q1H_Eg_1_001,11
510,0.9982,-0.1042,-0.2025,5Q1H_Eg_1_000,18
511,0.9549,0.0265,-0.0172,5UC3_Ab_1_000,1
512,1.0061,0.0414,0.0042,5UC3_Aa_2_203,10
513,0.9927,0.0641,-0.0117,5UC3_Ab_4_2-13,20
514,0.9765,0.0951,-0.1021,5UC3_Bb_2_202,15
515,0.9678,0.116,-0.0989,5UFS_Ab_1_000,11
516,0.9857,0.0695,-0.0385,5UFS_Aa_2_100,20
517,1.0026,-0.0246,0.0384,5UFS_Aa_3_-100,4
518,1.0034,-0.0211,0.0524,5UFS_Ab_3_0-10,6
519,1.0122,0.0659,0.0028,5UFS_Aa_4_000,1
520,0.9857,0.0695,-0.0385,5UFS_Bb_2_001,20
521,1.0026,-0.0246,0.0384,5UFS_Bb_3_-1-10,4
522,1.0122,0.0659,0.0028,5UFS_Bb_4_001,1
523,1.0053,-0.0217,0.0002,5WZX_Bb_6_020,5
524,0.9878,0.0714,0.0726,5Y1J_Aa_3_100,16
525,0.9801,0.0694,-0.0956,5Y1J_Aa_6_001,20
526,0.9513,0.1159,0.02,5Y44_Aa_3_10-1,10
527,0.9807,0.0771,-0.1011,5Y44_Aa_6_-100,20
528,0.999,-0.0269,0.0197,5Y49_Ab_1_000,2
529,0.9898,-0.0769,0.0771,5Y49_Ab_1_100,7
530,0.9856,0.0837,0.1129,5Y49_Bb_2_-102,10
531,1.0122,0.0659,0.0028,5YXB_Aa_4_00-1,1
532,0.9455,0.1855,0.2804,5YXB_Aa_5_-10-1,9
533,0.9841,0.1749,-0.049,5YXB_Aa_6_-100,9
534,1.0122,0.0659,0.0028,5YXB_Aa_7_00-1,1
535,0.946,0.028,-0.0179,5YXB_Aa_8_00-1,20
536,0.9522,0.1336,0.0512,5YXD_Aa_3_10-1,10
537,0.9805,0.0808,-0.1043,5YXD_Aa_6_-100,20
538,0.9582,0.0839,0.0294,5YXJ_Ab_1_000,10
539,0.9767,0.1409,-0.0118,5YXJ_Ab_1_010,16
540,0.981,0.06,-0.0754,5YXJ_Aa_4_-1-10,20
541,0.9633,0.06,0.0531,5YXL_Ac_1_000,20
542,0.96,0.0639,0.0216,5YXL_Ac_4_-101,10
543,0.9768,0.1282,-0.0017,5YXL_Ac_4_001,16
544,0.9666,0.12,-0.0633,5Z12_Ad_2_-100,1
545,0.9919,0.0382,-0.0092,5Z12_Ad_4_-1-10,17
546,0.9626,0.0533,-0.0238,6A5W_Ac_1_000,17
547,0.943,0.1263,0.1005,6A5W_Ac_4_0-10,10
548,1.0069,0.0271,0.0139,6A5X_Aa_6_000,15
549,1.0069,0.0271,0.0139,6A5X_Aa_7_000,15
550,0.9345,0.0087,-0.0034,6A5X_Aa_12_000,20
551,0.9775,-0.1127,-0.1501,6A5X_Aa_16_0-1-1,10
552,0.9775,-0.1127,-0.1501,6A5X_Aa_29_00-1,10
553,0.9984,-0.0843,0.0774,6A5Y_Aa_2_000,4
554,0.9984,-0.0843,0.0774,6A5Y_Aa_3_-10-1,4
555,0.943,0.1263,0.1005,6A5Y_Aa_7_000,10
556,1.0122,0.0659,0.0028,6A5Z_Ah_4_000,1
557,1.0034,0.0758,-0.0458,6A60_Aa_7_1-10,5
558,1.0077,0.0581,0.0532,6AD9_Aa_2_-1-10,11
559,0.9958,-0.0678,0.0173,6DXK_Ab_1_000,7
560,0.9568,0.21,-0.0829,6DXK_Ab_2_-100,12
561,1.0087,0.034,0.0137,6DXK_Ab_3_0-1-1,4
562,1.0104,0.0477,0.0004,6DXK_Bb_4_-10-1,11
563,0.9979,-0.1221,0.1092,6EL6_Aa_2_-10-1,5
564,0.9979,-0.1221,0.1092,6EL6_Aa_3_-1-10,5
565,0.9853,0.0362,-0.0008,6EL6_Aa_4_000,17
566,1.0122,0.0659,0.0028,6EL6_Aa_6_010,1
567,0.9979,-0.1221,0.1092,6EL7_Aa_2_-10-1,5
568,0.9979,-0.1221,0.1092,6EL7_Aa_3_-1-10,5
569,0.982,0.0267,-0.0018,6EL7_Aa_4_000,17
570,1.0093,0.0566,0.0243,6EL7_Aa_6_010,7
571,0.9979,-0.1221,0.1092,6EL9_Aa_2_-10-1,5
572,0.9979,-0.1221,0.1092,6EL9_Aa_3_-1-10,5
573,0.982,0.0267,-0.0018,6EL9_Aa_4_000,17
574,1.0122,0.0659,0.0028,6EL9_Aa_6_010,1
575,0.9665,0.1667,-0.0792,6G05_Ab_1_100,11
576,0.9902,-0.0464,-0.1197,6G05_Ab_1_000,16
577,0.9817,0.1549,0.3167,6G05_Ab_1_00-1,18
578,1.0052,0.039,0.0065,6G05_Aa_2_0-10,8
579,1.0122,0.0659,0.0028,6G05_Ab_2_000,1
580,1.0041,-0.0086,-0.059,6G05_Ab_2_0-11,4
581,1.0079,0.0187,-0.0113,6G05_Ab_2_0-10,18
582,1.0032,-0.018,0.0294,6GEV_Aa_3_0-10,19
583,0.9943,-0.1097,0.1308,6GEV_Aa_4_-100,5
584,1.0032,-0.018,0.0294,6GG8_Aa_3_0-1-1,19
585,0.9946,-0.1084,0.1295,6GG8_Aa_4_-100,5
586,0.997,0.0489,0.0007,6HL0_Aa_2_003,1
587,0.9807,0.0771,-0.1011,6HL0_Aa_4_003,20
588,0.997,0.0489,0.0007,6HL1_Aa_2_001,1
589,0.9783,0.0744,-0.0965,6HL1_Aa_4_001,20
590,0.965,0.1677,-0.1271,6ICJ_Aa_2_000,1
591,0.9535,0.054,-0.0202,6ICJ_Aa_3_-100,20
592,1.0084,0.011,-0.0294,6ICJ_Aa_5_-100,18
593,1.0122,0.0659,0.0028,6ICJ_Aa_6_-1-10,1
594,0.9611,0.1766,-0.1265,6ILQ_Aa_2_000,11
595,0.9527,0.054,-0.0234,6ILQ_Aa_3_-100,20
596,0.9973,-0.1074,-0.0801,6ILQ_Aa_5_-1-10,2
597,1.0122,0.0659,0.0028,6ILQ_Aa_6_-1-10,1
598,0.9564,0.0641,0.075,6ITM_Ac_1_000,20
599,0.9532,0.0995,0.1158,6ITM_Ac_2_100,10
600,1.0107,0.0539,0.0038,6ITM_Ac_4_-100,4
601,1.0091,0.0268,0.0277,6ITM_Ac_4_-101,6
602,1.006,0.0446,0.0523,6ITM_Cc_4_001,7
603,0.9852,-0.099,-0.0256,6KZ5_Bb_3_0-10,8
604,1.0122,0.0659,0.0028,6L96_Bb_5_000,1
605,0.9703,0.0432,-0.0144,6L96_Bb_6_000,17
606,0.978,0.0748,0.0887,6W9K_Aa_2_000,20
607,0.9577,0.13,-0.0012,6W9K_Aa_3_000,10
608,0.9987,-0.0661,0.0714,6W9K_Aa_6_-1-10,4
609,0.978,0.0748,0.0887,6W9L_Aa_2_000,20
610,0.9577,0.13,-0.0012,6W9L_Aa_3_000,10
611,0.998,-0.0717,0.0727,6W9L_Aa_6_-1-10,4
612,0.9678,0.116,-0.0989,6W9M_Aa_2_301,11
613,1.0013,-0.0387,0.0209,6W9M_Aa_3_0-10,4
614,1.0043,-0.0171,0.0506,6W9M_Aa_4_201,6
615,0.9499,0.0158,-0.0082,6WMQ_Ab_1_000,19
616,0.9809,0.145,-0.109,6WMQ_Ab_2_001,17
617,0.9851,0.0688,-0.0302,6WMQ_Aa_4_-1-11,1
618,1.0022,0.0145,-0.0366,6WMQ_Bb_4_-1-10,20
619,1.0055,0.0251,0.0231,6WMS_Bb_2_102,11
620,0.9958,-0.1137,0.0569,7BQ1_Aa_2_101,7
621,0.996,-0.1127,0.0565,7BQ2_Aa_2_101,7
622,0.9967,-0.104,0.0663,7BQ3_Aa_2_101,7
623,0.9958,-0.1137,0.0569,7BQ4_Aa_2_101,7
624,1.007,0.0265,0.0141,7D42_Aa_6_000,15
625,1.007,0.0265,0.0141,7D42_Aa_7_000,15
626,0.9332,0.0219,0.0033,7D42_Aa_12_000,20
627,0.9798,-0.1162,-0.1498,7D42_Aa_16_0-1-1,10
628,0.9798,-0.1162,-0.1498,7D42_Aa_29_00-1,10
629,1.0033,1e-04,0.0033,7PRX_Aa_2_202,7
630,0.958,0.0504,0.0532,7TRB_Ab_1_000,20
631,0.981,0.0308,0.0939,7TRB_Ab_2_000,9
632,0.9938,-0.125,0.1758,7TRB_Ab_3_0-11,5
633,1.0023,0.043,0.0833,7TRB_Ab_3_0-10,11
634,1.0037,-0.0319,0.0639,7TRB_Ab_4_000,6
635,0.9882,-0.125,0.064,7W3P_Aa_2_-100,7
636,0.9882,-0.125,0.064,7W3P_Aa_3_-1-1-1,7
637,0.9869,-0.0774,-0.1133,7W3P_Aa_4_-1-1-1,14
638,1.0043,-0.01,0.0395,7WMG_Aa_2_00-1,6
639,1.0043,-0.01,0.0395,7WMG_Aa_3_-100,6
640,0.9981,0.041,-0.0077,7WMG_Aa_7_00-1,20
641,1.0004,-0.0147,0.0271,7WMN_Aa_2_-1-1-1,6
642,1.0004,-0.0147,0.0271,7WMN_Aa_3_0-10,6
643,0.9944,0.0397,-0.0163,7WMN_Aa_7_00-1,20
644,0.9857,0.0695,-0.0385,7YXC_Aa_2_101,20
645,1.0013,-0.0387,0.0209,7YXC_Aa_3_-1-10,4
646,0.9744,0.0857,-0.0368,7YXD_Ad_1_000,16
647,0.995,-0.1029,0.0862,7YXD_Ah_1_0-10,7
648,0.9962,-0.0935,0.085,7YXD_Ah_2_000,7
649,0.9753,0.1124,-0.0751,7YXD_Al_2_100,2
650,0.9766,0.0748,-0.0425,7YXD_Dh_1_000,2
651,0.9967,-0.0839,0.0929,7YXD_Dl_1_-1-10,7
652,0.996,-0.0968,0.0812,7YXD_Dl_2_110,7
653,0.9744,0.0857,-0.0368,7YXD_Hl_1_000,16
654,0.9964,-0.0918,0.088,7YXN_Aa_2_000,7
655,0.975,0.1196,-0.0816,7YXN_Ac_2_000,2
656,0.9964,-0.0918,0.088,7YXN_Aa_3_00-1,7
657,0.9803,0.0608,-0.0057,7YXN_Ac_4_-1-10,16
658,0.9962,-0.0935,0.085,7YXN_Cc_2_000,7
659,0.9962,-0.0935,0.085,7YXN_Cc_3_00-1,7
660,0.9953,0.0163,-0.0182,7YXO_Ac_1_000,14
661,0.9951,0.0125,-0.0158,7YXO_Ae_2_00-1,14
662,0.9785,0.0888,-0.0332,7YXO_Aa_12_-100,17
663,0.9961,0.065,-0.0241,7YXO_Aa_15_0-10,6
664,0.9963,0.0498,-0.0124,7YXO_Ce_1_000,6
665,0.9951,0.0129,-0.0155,7YXO_Ce_2_00-1,14
666,0.9761,0.1187,0.0961,7YXO_Cc_6_100,20
667,0.9949,0.0135,-0.017,7YXP_Aa_8_000,14
668,0.9949,0.0135,-0.017,7YXP_Aa_9_000,14
669,0.9761,0.1187,0.0961,7YXP_Aa_16_00-1,20
670,0.9963,0.0656,-0.0248,7YXP_Aa_19_0-1-1,6
671,0.9958,-0.105,0.0792,7YXR_Aa_2_000,7
672,0.9873,0.0697,-0.0284,7YXR_Ac_2_000,2
673,0.9958,-0.105,0.0792,7YXR_Aa_3_00-1,7
674,0.9744,0.0857,-0.0368,7YXR_Ac_4_0-10,16
675,0.9958,-0.105,0.0792,7YXR_Cc_2_000,7
676,0.9958,-0.105,0.0792,7YXR_Cc_3_00-1,7
677,1.0122,0.0659,0.0028,8B90_Bb_3_0-1-1,1
678,1.0122,0.0659,0.0028,8BFF_Ab_1_000,1
679,1.0092,0.0245,0.0282,8BFF_Ac_1_000,19
680,0.9898,-0.0681,0.0446,8BFF_Aa_2_000,13
681,1.0012,-0.0613,-0.0808,8BFF_Ab_2_000,13
682,1.0012,-0.0613,-0.0808,8BFF_Ab_2_100,13
683,0.9898,-0.0681,0.0446,8BFF_Aa_3_00-1,13
684,0.9927,-0.0412,-0.1166,8BFF_Bc_1_000,10
685,0.9897,-0.0644,0.0406,8BFF_Bb_2_100,13
686,0.9897,-0.0644,0.0406,8BFF_Bb_3_11-1,13
687,1.0005,-0.0343,0.0888,8BFF_Bc_3_01-1,9
688,0.9854,-0.0706,0.0461,8BFF_Cc_2_110,13
689,0.9854,-0.0706,0.0461,8BFF_Cc_3_01-1,13
690,1.0122,0.0659,0.0028,8HD3_Aa_2_001,1
691,0.9784,0.0775,-0.0986,8HD3_Aa_4_-1-11,20
692,0.9884,-0.0874,0.0902,8HUK_Ac_1_000,8
693,0.995,-0.0638,0.1172,8HUK_Ac_1_001,7
694,0.9998,-0.0717,0.0729,8HUK_Ac_2_1-12,7
695,1.0105,0.042,0.0154,8HUK_Ac_2_0-11,4
696,0.9958,-0.1137,0.0569,8HUQ_Aa_2_101,7
