index,1,2,3,id,group,cluster,colour
344,1.0049,0.0256,0.0237,6A22_Eg_1_000,na,4.0,C4
345,1.0049,0.0256,0.0237,6A22_Gg_2_300,na,4.0,C4
346,1.0049,0.0256,0.0237,6AN1_Aa_2_000,na,4.0,C4
347,1.0049,0.0256,0.0237,6AN1_Aa_3_-1-10,na,4.0,C4
348,1.0049,0.0256,0.0237,6AN1_Aa_4_000,na,4.0,C4
349,1.0017,0.0462,-0.0093,6G07_Bc_1_000,na,4.0,C4
350,1.0,0.0449,-0.0006,6G07_Bb_2_001,na,4.0,C4
351,1.0049,0.0256,0.0237,6G07_Bc_2_001,na,4.0,C4
352,1.002,-0.057,0.0188,6G07_Bc_2_0-11,na,0.0,C0
353,1.0049,0.0256,0.0237,6IVX_Aa_2_100,na,4.0,C4
354,0.9923,0.0504,-0.1053,6IVX_Ac_2_100,na,1.0,C1
355,0.992,0.043,-0.1057,6IVX_Ac_2_000,na,1.0,C1
356,1.0049,0.0256,0.0237,6IVX_Ce_1_000,na,4.0,C4
357,1.0044,0.0304,0.0428,6IVX_Ee_2_0-1-1,na,4.0,C4
358,0.9948,0.0081,-0.1129,6J3N_Aa_2_0-10,na,1.0,C1
359,0.9948,0.0081,-0.1129,6J3N_Aa_3_00-1,na,1.0,C1
360,0.9997,0.0519,0.0285,6J3N_Aa_4_-1-1-1,na,4.0,C4
361,1.0049,0.0256,0.0237,6JF0_Bb_2_101,na,4.0,C4
362,0.9991,-0.0933,0.0125,6JF0_Bb_3_-1-10,na,0.0,C0
363,0.9554,-0.0339,0.1436,6JQ7_Aa_2_010,na,6.0,C6
364,1.0049,0.0256,0.0237,6JQ7_Aa_3_0-10,na,4.0,C4
365,0.9973,-0.0511,0.0307,6KKB_Xx_2_0-1-1,na,12.0,C12
366,0.9973,-0.0511,0.0307,6KKB_Xx_3_000,na,12.0,C12
367,0.9832,-0.0204,0.0878,6KKB_Xx_8_00-1,na,14.0,C14
368,0.996,-0.0644,0.0274,6KKE_Aa_2_-10-1,na,0.0,C0
369,0.996,-0.0644,0.0274,6KKE_Aa_3_-1-10,na,0.0,C0
370,0.9832,-0.0204,0.0878,6KKE_Aa_8_00-1,na,14.0,C14
371,0.9994,-0.0274,0.0271,6KNU_Aa_2_00-1,na,12.0,C12
372,0.9994,-0.0274,0.0271,6KNU_Aa_3_-100,na,12.0,C12
373,0.996,-0.009,0.1125,6KNU_Aa_7_001,na,14.0,C14
374,0.9994,-0.0274,0.0271,6KNV_Aa_2_0-1-1,na,12.0,C12
375,0.9994,-0.0274,0.0271,6KNV_Aa_3_000,na,12.0,C12
376,0.9832,-0.0204,0.0878,6KNV_Aa_8_00-1,na,14.0,C14
377,0.9961,-0.0312,0.0301,6KNW_Aa_2_0-1-1,na,12.0,C12
378,0.9961,-0.0312,0.0301,6KNW_Aa_3_000,na,12.0,C12
379,0.9832,-0.0204,0.0878,6KNW_Aa_8_00-1,na,14.0,C14
380,0.9955,-0.1199,0.0131,6L96_Aa_6_-100,na,5.0,C5
381,0.9997,-0.0779,0.0259,6NAD_Aa_2_0-10,na,0.0,C0
382,0.9997,-0.0779,0.0259,6NAD_Aa_3_11-1,na,0.0,C0
383,0.994,0.0092,-0.1173,6R7J_Aa_2_-100,na,1.0,C1
384,0.994,0.0092,-0.1173,6R7J_Aa_3_-1-1-1,na,1.0,C1
385,1.0049,0.0256,0.0237,6R7J_Aa_4_0-1-1,na,4.0,C4
386,0.9951,0.0026,0.0235,6S4N_Da_1_100,na,4.0,C4
387,0.9555,-0.0277,0.0479,6S4N_Da_1_000,na,19.0,C19
388,1.0049,0.0256,0.0237,6S4N_Dd_2_000,na,4.0,C4
389,0.9969,-0.0681,-0.0146,6S4N_Da_2_000,na,0.0,C0
390,1.0049,0.0256,0.0237,6S4N_Ab_1_00-1,na,4.0,C4
391,1.0,0.0474,0.0157,6S4N_Ab_2_-1-10,na,4.0,C4
392,0.9538,-0.0373,0.0649,6S4T_Aa_5_000,na,19.0,C19
393,1.0049,0.0256,0.0237,6S4T_Aa_6_000,na,4.0,C4
394,0.9785,-0.0507,-0.1242,6S4T_Aa_7_001,na,17.0,C17
395,0.9743,-0.068,-0.2263,6S4T_Aa_8_001,na,10.0,C10
396,0.9526,-0.0278,0.0675,6S4U_Cc_6_-110,na,19.0,C19
397,0.9996,-0.0804,0.0263,6SAL_Aa_2_000,na,0.0,C0
398,0.9996,-0.0804,0.0263,6SAL_Aa_3_00-1,na,0.0,C0
399,1.0049,0.0256,0.0237,6SAL_Aa_6_0-10,na,4.0,C4
400,0.9656,-0.0678,-0.0834,6SAL_Aa_10_-1-1-1,na,17.0,C17
401,0.9781,0.0195,0.0005,6SAL_Aa_11_00-1,na,4.0,C4
402,0.9508,-0.0313,0.0639,6SAL_Aa_12_0-10,na,19.0,C19
403,1.0007,-0.1103,0.0004,6SSQ_Bb_3_0-1-1,na,5.0,C5
404,1.0003,-0.0409,0.0345,6T4G_Aa_2_000,na,12.0,C12
405,1.0003,-0.0409,0.0345,6T4G_Aa_3_00-1,na,12.0,C12
406,0.9781,0.0195,0.0005,6T4G_Aa_11_00-1,na,4.0,C4
407,0.9514,-0.0376,0.0759,6T4G_Aa_12_0-10,na,19.0,C19
408,1.0002,-0.0428,0.0349,6T4K_Aa_2_000,na,12.0,C12
409,1.0002,-0.0428,0.0349,6T4K_Aa_3_00-1,na,12.0,C12
410,0.9781,0.0195,0.0005,6T4K_Aa_11_00-1,na,4.0,C4
411,0.9514,-0.0376,0.0759,6T4K_Aa_12_0-10,na,19.0,C19
412,0.9996,-0.0809,0.0257,6T4T_Aa_2_000,na,0.0,C0
413,0.9996,-0.0809,0.0257,6T4T_Aa_3_00-1,na,0.0,C0
414,0.9781,0.0195,0.0005,6T4T_Aa_11_00-1,na,4.0,C4
415,0.9508,-0.0426,0.1005,6T4T_Aa_12_0-10,na,14.0,C14
416,0.9997,-0.0779,0.0259,6TLM_Aa_2_000,na,0.0,C0
417,0.9997,-0.0779,0.0259,6TLM_Aa_3_00-1,na,0.0,C0
418,0.9656,-0.0678,-0.0834,6TLM_Aa_10_-1-1-1,na,17.0,C17
419,0.9781,0.0195,0.0005,6TLM_Aa_11_00-1,na,4.0,C4
420,0.9512,-0.0396,0.0861,6TLM_Aa_12_0-10,na,19.0,C19
421,0.9973,0.0104,0.069,7E2O_Ab_1_010,na,14.0,C14
422,0.9596,0.0014,0.057,7E2O_Ab_1_000,na,19.0,C19
423,1.0049,0.0256,0.0237,7E2O_Aa_2_000,na,4.0,C4
424,1.0015,-0.012,0.0332,7E2O_Aa_3_-1-10,na,12.0,C12
425,0.9998,0.0258,0.0468,7E2O_Ab_3_-100,na,4.0,C4
426,1.0049,0.0256,0.0237,7E2O_Aa_4_000,na,4.0,C4
427,1.0049,0.0256,0.0237,7E2O_Ab_4_000,na,4.0,C4
428,1.0049,0.0256,0.0237,7E2O_Bb_2_101,na,4.0,C4
429,0.9973,-0.146,0.008,7E2O_Bb_3_-1-10,na,5.0,C5
430,0.9948,0.0082,-0.1128,7E3M_Aa_2_-100,na,1.0,C1
431,0.9948,0.0082,-0.1128,7E3M_Aa_3_-1-1-1,na,1.0,C1
432,0.9997,0.0519,0.0285,7E3M_Aa_4_-1-1-1,na,4.0,C4
433,0.9795,0.2139,0.1231,7KCO_Ab_1_000,na,9.0,C9
434,0.9632,0.187,0.0242,7KCO_Ab_1_010,na,9.0,C9
435,1.0017,0.0426,-0.021,7KCO_Ab_2_-100,na,4.0,C4
436,1.0049,0.0256,0.0237,7KCO_Aa_3_-1-10,na,4.0,C4
437,1.0003,0.0534,0.0492,7KCO_Ab_3_000,na,2.0,C2
438,1.0042,0.0203,0.0187,7KCO_Ab_3_-100,na,4.0,C4
439,1.0049,0.0256,0.0237,7KCO_Ab_4_000,na,4.0,C4
440,0.9985,0.0539,0.0019,7KCO_Bb_4_-1-10,na,4.0,C4
441,0.9996,-0.0809,0.0257,7NEC_Aa_2_000,na,0.0,C0
442,0.9996,-0.0809,0.0257,7NEC_Aa_3_00-1,na,0.0,C0
443,0.9655,-0.0765,-0.1044,7NEC_Aa_10_-1-1-1,na,17.0,C17
444,0.9781,0.0195,0.0005,7NEC_Aa_11_00-1,na,4.0,C4
445,0.9508,-0.0426,0.1005,7NEC_Aa_12_0-10,na,14.0,C14
446,0.9996,-0.0809,0.0257,7NP6_Aa_2_000,na,0.0,C0
447,0.9996,-0.0809,0.0257,7NP6_Aa_3_00-1,na,0.0,C0
448,0.9512,-0.0396,0.0861,7NP6_Aa_10_11-1,na,19.0,C19
449,0.9781,0.0195,0.0005,7NP6_Aa_11_000,na,4.0,C4
450,0.9996,-0.0804,0.0263,7NPC_Aa_2_000,na,0.0,C0
451,0.9996,-0.0804,0.0263,7NPC_Aa_3_00-1,na,0.0,C0
452,0.9656,-0.0678,-0.0834,7NPC_Aa_10_-1-1-1,na,17.0,C17
453,0.9781,0.0195,0.0005,7NPC_Aa_11_00-1,na,4.0,C4
454,0.9508,-0.0346,0.0812,7NPC_Aa_12_0-10,na,19.0,C19
455,0.9999,0.0444,-0.0874,7ZTV_Aa_2_00-1,na,16.0,C16
456,1.001,0.0539,0.0816,7ZTV_Aa_3_1-1-1,na,2.0,C2
457,1.0016,-0.0963,0.0109,7ZTV_Aa_4_0-10,na,0.0,C0
458,0.9988,0.0499,-0.1045,7ZTX_Aa_2_00-1,na,1.0,C1
459,1.0011,0.0558,0.0809,7ZTX_Aa_3_1-1-1,na,2.0,C2
460,0.9996,-0.1602,-0.0067,7ZTX_Aa_4_-1-10,na,11.0,C11
461,1.0003,0.043,-0.0815,7ZTZ_Aa_2_-10-1,na,16.0,C16
462,1.001,0.0539,0.0816,7ZTZ_Aa_3_-1-1-1,na,2.0,C2
463,1.0004,-0.1363,0.0097,7ZTZ_Aa_4_-100,na,5.0,C5
464,0.9987,0.0504,-0.101,7ZU1_Aa_2_-10-1,na,1.0,C1
465,1.0013,0.0554,0.0841,7ZU1_Aa_3_-1-1-1,na,2.0,C2
466,1.0008,-0.131,0.0026,7ZU1_Aa_4_-100,na,5.0,C5
467,0.9997,0.0452,-0.09,7ZU2_Aa_2_-10-1,na,16.0,C16
468,1.001,0.0572,0.0844,7ZU2_Aa_3_-1-1-1,na,2.0,C2
469,1.0049,0.0256,0.0237,8C0C_Aa_2_101,na,4.0,C4
470,1.0036,0.025,0.0418,8C0C_Aa_3_-100,na,4.0,C4
471,1.0049,0.0256,0.0237,8C0C_Aa_4_001,na,4.0,C4
472,1.0049,0.0256,0.0237,8DSY_Aa_2_002,na,4.0,C4
473,1.0015,-0.012,0.0332,8DSY_Aa_3_-1-10,na,12.0,C12
474,1.0049,0.0256,0.0237,8DSY_Aa_4_002,na,4.0,C4
475,0.9988,0.0494,-0.1081,8E1A_Aa_2_00-1,na,1.0,C1
476,1.0049,0.0256,0.0237,8E1A_Aa_3_0-10,na,4.0,C4
477,0.999,-0.171,-0.0062,8E1A_Aa_4_-100,na,11.0,C11
478,1.0003,0.0433,-0.08,8FGY_Aa_2_010,na,16.0,C16
479,1.001,0.0539,0.0816,8FGY_Aa_3_0-10,na,2.0,C2
480,1.0011,0.0403,-0.0754,8FGZ_Aa_2_010,na,16.0,C16
481,1.0012,0.0527,0.083,8FGZ_Aa_3_0-10,na,2.0,C2
482,1.0004,-0.1363,0.0097,8FGZ_Aa_4_-100,na,5.0,C5
483,1.0011,0.0403,-0.0754,8FH0_Aa_2_00-1,na,16.0,C16
484,1.0009,0.0546,0.0833,8FH0_Aa_3_100,na,2.0,C2
485,1.0016,-0.1007,0.0099,8FH0_Aa_4_000,na,0.0,C0
486,1.0011,0.0403,-0.0754,8FH1_Aa_2_00-1,na,16.0,C16
487,1.0009,0.0546,0.0833,8FH1_Aa_3_100,na,2.0,C2
488,1.0004,-0.1363,0.0097,8FH1_Aa_4_-100,na,5.0,C5
489,1.0011,0.0403,-0.0754,8FH2_Aa_2_010,na,16.0,C16
490,1.0012,0.0527,0.083,8FH2_Aa_3_0-10,na,2.0,C2
491,1.0002,-0.1472,0.0011,8FH2_Aa_4_-100,na,5.0,C5
492,1.0045,0.0249,0.0242,8GL7_Aa_2_-1-1-1,na,4.0,C4
493,0.9993,0.0302,0.0375,8GL7_Aa_4_-1-10,na,4.0,C4
494,0.9997,-0.0202,-0.0651,8U57_Aa_2_-10-1,na,8.0,C8
495,0.9997,-0.0202,-0.0651,8U57_Aa_3_-1-10,na,8.0,C8
496,0.9979,-0.1224,-0.0556,8U57_Aa_4_-1-10,na,5.0,C5
497,0.9881,0.0263,0.0522,8U57_Aa_8_000,na,4.0,C4
498,1.0049,0.0256,0.0237,8X7E_Eg_1_000,na,4.0,C4
499,0.9923,0.0409,-0.1084,8X7E_Ee_2_0-10,na,1.0,C1
500,0.9922,0.0419,-0.1095,8X7E_Gg_2_101,na,1.0,C1
