index,1,2,3,id,group
518,0.376,-0.6658,-0.004,7PDT_AB,na
519,1e-04,-0.0038,0.2564,7QP4_AB,na
520,0.979,0.169,0.001,7QVJ_AB,na
521,0.979,0.169,0.001,7QVL_AB,na
522,0.979,0.169,0.001,7RKE_AB,na
523,0.979,0.169,0.001,7RNM_AB,na
524,0.979,0.169,0.001,7RRX_AB,na
525,1e-04,-0.0041,0.9492,7RRX_AD,na
526,1e-04,-0.0041,0.9492,7RRX_BC,na
527,0.979,0.169,0.001,7RRX_CD,na
528,0.7814,-0.0289,-0.0,7RRY_AB,na
529,1e-04,-0.0041,0.9492,7RRY_AD,na
530,1e-04,-0.0041,0.9492,7RRY_BC,na
531,0.979,0.169,0.001,7RRY_CD,na
532,0.979,0.169,0.001,7RRZ_AB,na
533,0.979,0.169,0.001,7RRZ_CD,na
534,0.979,0.169,0.001,7RS0_AB,na
535,0.979,0.169,0.001,7RS0_CD,na
536,0.8675,0.0548,0.0003,7RS1_AB,na
537,0.0,-0.0006,0.0014,7RS1_AD,na
538,0.979,0.169,0.001,7RS1_CD,na
539,0.979,0.169,0.001,7RS2_AB,na
540,0.0,-0.0006,0.0014,7RS2_AD,na
541,0.979,0.169,0.001,7RS2_CD,na
542,0.547,-0.1403,-0.0002,7RS3_AB,na
543,0.0002,-0.0034,0.5881,7RS3_AC,na
544,0.0,-0.0008,0.0357,7RS3_AD,na
545,0.0002,-0.0034,0.5881,7RS3_BD,na
546,0.7814,-0.0289,-0.0,7RS3_CD,na
547,0.979,0.169,0.001,7RS4_AB,na
548,1e-04,-0.0041,0.9492,7RS4_AD,na
549,1e-04,-0.0041,0.9492,7RS4_BC,na
550,0.979,0.169,0.001,7RS4_CD,na
551,0.979,0.169,0.001,7RS7_AB,na
552,0.0,-0.0007,0.0015,7RS7_AD,na
553,0.979,0.169,0.001,7RS7_CD,na
554,0.9248,-0.0908,-0.0016,7RS8_AB,na
555,0.979,0.169,0.001,7RS8_CD,na
556,0.8636,0.061,0.0005,7RS9_AB,na
557,0.0,-0.0006,0.0014,7RS9_BC,na
558,0.8675,0.0548,0.0003,7RS9_CD,na
559,0.7047,-0.0849,1e-04,7SFO_AB,na
560,0.979,0.169,0.001,7T2X_AB,na
561,0.979,0.169,0.001,7UJ7_AC,na
562,0.979,0.169,0.001,7UJ7_DB,na
563,1e-04,-0.0016,0.0226,7UJ7_DC,na
564,0.979,0.169,0.001,7UJ8_BA,na
565,0.979,0.169,0.001,7UJC_AB,na
566,0.979,0.169,0.001,7UJF_BA,na
567,0.0,-0.0005,0.004,7UJF_BC,na
568,0.979,0.169,0.001,7UJF_CD,na
569,0.979,0.169,0.001,7UJM_BA,na
570,0.0,-0.0005,0.004,7UJM_BC,na
571,0.979,0.169,0.001,7UJM_CD,na
572,0.979,0.169,0.001,7UJO_BA,na
573,0.0,-0.0005,0.004,7UJO_BC,na
574,0.0,-0.0002,0.017,7UJO_BD,na
575,0.0,-0.0,0.0005,7UJO_DC,na
576,1e-04,-0.0003,0.002,7UJW_BA,na
577,0.9248,-0.0908,-0.0016,7UJW_BC,na
578,1e-04,-0.0014,0.0543,7UJW_BD,na
579,0.0,-0.0,0.0005,7UJW_DA,na
580,0.0,-0.0014,0.3757,7UJW_DC,na
581,0.979,0.169,0.001,7UJY_BA,na
582,0.0,-0.0005,0.004,7UJY_BC,na
583,0.979,0.169,0.001,7UJY_CD,na
584,0.979,0.169,0.001,7WNV_AB,na
585,0.9248,-0.0908,-0.0016,7WNV_CD,na
586,0.0,-0.0009,0.14,7XQE_AB,na
587,0.3738,-0.6318,-0.0029,7XVY_AB,na
588,0.3098,-0.5772,-0.0022,7XVZ_AB,na
589,0.3738,-0.6318,-0.0029,7XWP_AB,na
590,0.3869,-0.5721,-0.0023,7XWQ_AB,na
591,0.2581,-0.6691,-0.0031,7XWR_AB,na
592,0.8368,-0.2183,-0.0026,7Y8F_AB,na
593,0.979,0.169,0.001,7Y8G_AB,na
594,0.8368,-0.2183,-0.0026,7YMK_AB,na
595,0.2515,-0.5346,-0.0014,8C1L_AB,na
596,0.979,0.169,0.001,8DU6_AB,na
597,0.979,0.169,0.001,8DU8_AB,na
598,0.979,0.169,0.001,8DU9_AB,na
599,0.979,0.169,0.001,8DUB_AB,na
600,0.979,0.169,0.001,8DUG_AB,na
601,0.979,0.169,0.001,8DUH_AB,na
602,0.979,0.169,0.001,8DUI_AB,na
603,0.9248,-0.0908,-0.0016,8DUK_AB,na
604,0.0,-0.0002,0.017,8DUK_AC,na
605,0.9248,-0.0908,-0.0016,8DUK_CD,na
606,0.9248,-0.0908,-0.0016,8DUS_AB,na
607,0.9248,-0.0908,-0.0016,8DUS_EF,na
608,0.0,-0.0002,0.017,8DUS_EG,na
609,0.8368,-0.2183,-0.0026,8DUS_GH,na
610,0.9248,-0.0908,-0.0016,8DV5_AB,na
611,0.9248,-0.0908,-0.0016,8DV7_AB,na
612,0.979,0.169,0.001,8DV8_AB,na
613,0.979,0.169,0.001,8DVB_AB,na
614,0.979,0.169,0.001,8EV1_AB,na
615,0.979,0.169,0.001,8EV2_AB,na
616,0.979,0.169,0.001,8W03_AB,na
617,0.0,-0.0005,0.0002,8W03_BC,na
618,0.979,0.169,0.001,8W03_CD,na
619,1e-04,-0.0034,0.2263,8XU5_AB,na
620,0.9248,-0.0908,-0.0016,9BQE_AB,na
